CustomerID,Amount,Frequency,Recency,R,F,M,RFM_Segment,RFM_Score,Robust RFM Level
16795.0,414.88,66,364,1,2,2,122,5,Bronze
16796.0,294.52,18,88,2,1,1,211,4,Bronze
16800.0,1162.65,156,10,3,3,3,333,9,Gold
16801.0,2231.4,120,162,1,3,3,133,7,Silver
16803.0,332.3,24,64,2,1,1,211,4,Bronze
16804.0,525.39,60,22,3,2,2,322,7,Silver
16805.0,460.59,98,173,1,3,2,132,6,Silver
16806.0,760.96,93,102,1,3,2,132,6,Silver
16807.0,1121.59,67,142,1,2,3,123,6,Silver
16808.0,265.62,23,98,1,1,1,111,3,Bronze
16809.0,916.64,150,22,3,3,2,332,8,Gold
16810.0,322.44,16,191,1,1,1,111,3,Bronze
16811.0,547.07,28,4,3,2,2,322,7,Silver
16812.0,319.35,15,360,1,1,1,111,3,Bronze
16813.0,1630.1,426,7,3,3,3,333,9,Gold
16814.0,5327.59,320,13,3,3,3,333,9,Gold
16816.0,417.06,28,102,1,2,2,122,5,Bronze
16817.0,1662.3500000000001,95,2,3,3,3,333,9,Gold
16818.0,3332.07,190,10,3,3,3,333,9,Gold
16820.0,497.61,26,95,1,2,2,122,5,Bronze
16823.0,356.98,38,226,1,2,2,122,5,Bronze
16824.0,454.04,26,15,3,2,2,322,7,Silver
16825.0,614.38,28,38,2,2,2,222,6,Silver
16826.0,341.7,22,50,2,1,2,212,5,Bronze
16828.0,128.5,8,92,1,1,1,111,3,Bronze
16829.0,197.22,11,156,1,1,1,111,3,Bronze
16830.0,325.91,23,38,2,1,1,211,4,Bronze
16832.0,175.05,12,183,1,1,1,111,3,Bronze
16833.0,975.88,47,0,3,2,2,322,7,Silver
16834.0,413.46,24,227,1,1,2,112,4,Bronze
16835.0,180.85,10,127,1,1,1,111,3,Bronze
16836.0,213.95,11,39,2,1,1,211,4,Bronze
16837.0,2879.83,166,30,2,3,3,233,8,Gold
16838.0,466.04,26,196,1,2,2,122,5,Bronze
16839.0,8341.52,298,8,3,3,3,333,9,Gold
16841.0,1735.82,117,36,2,3,3,233,8,Gold
16842.0,1215.14,64,63,2,2,3,223,7,Silver
16843.0,8904.58,379,42,2,3,3,233,8,Gold
16846.0,214.32,11,49,2,1,1,211,4,Bronze
16847.0,193.44,12,42,2,1,1,211,4,Bronze
16848.0,273.02,14,52,2,1,1,211,4,Bronze
16849.0,124.57,8,186,1,1,1,111,3,Bronze
16850.0,332.41,19,333,1,1,1,111,3,Bronze
16851.0,341.25,20,3,3,1,2,312,6,Silver
16852.0,143.36,9,9,3,1,1,311,5,Bronze
16855.0,328.4,19,23,3,1,1,311,5,Bronze
16856.0,35.400000000000006,2,14,3,1,1,311,5,Bronze
16858.0,331.45000000000005,13,365,1,1,1,111,3,Bronze
16859.0,999.38,72,105,1,2,3,123,6,Silver
16861.0,193.47000000000003,8,59,2,1,1,211,4,Bronze
16863.0,512.65,28,28,2,2,2,222,6,Silver
16866.0,193.14000000000001,11,140,1,1,1,111,3,Bronze
16869.0,834.52,128,22,3,3,2,332,8,Gold
16871.0,2709.79,139,21,3,3,3,333,9,Gold
16872.0,243.15000000000003,7,76,2,1,1,211,4,Bronze
16873.0,6512.85,289,4,3,3,3,333,9,Gold
16875.0,2161.9900000000002,123,63,2,3,3,233,8,Gold
16877.0,846.62,156,11,3,3,2,332,8,Gold
16878.0,26.6,6,24,2,1,1,211,4,Bronze
16880.0,1466.18,174,30,2,3,3,233,8,Gold
16881.0,38.400000000000006,1,66,2,1,1,211,4,Bronze
16882.0,622.92,39,66,2,2,2,222,6,Silver
16883.0,272.48,37,186,1,2,1,121,4,Bronze
16884.0,429.84000000000003,26,37,2,2,2,222,6,Silver
16885.0,450.41,96,14,3,3,2,332,8,Gold
16887.0,192.32999999999998,36,34,2,2,1,221,5,Bronze
16889.0,1564.87,135,194,1,3,3,133,7,Silver
16891.0,742.43,186,1,3,3,2,332,8,Gold
16892.0,546.89,99,0,3,3,2,332,8,Gold
16893.0,145.93,45,366,1,2,1,121,4,Bronze
16895.0,202.27,62,64,2,2,1,221,5,Bronze
16897.0,366.53000000000003,44,298,1,2,2,122,5,Bronze
16898.0,539.4300000000001,158,25,2,3,2,232,7,Silver
16899.0,1250.51,123,7,3,3,3,333,9,Gold
16900.0,934.48,82,11,3,3,2,332,8,Gold
16902.0,1098.0900000000001,44,115,1,2,3,123,6,Silver
16903.0,363.2,56,28,2,2,2,222,6,Silver
16904.0,3542.85,665,3,3,3,3,333,9,Gold
16905.0,2738.61,200,4,3,3,3,333,9,Gold
16906.0,496.23,86,81,2,3,2,232,7,Silver
16907.0,833.0,140,28,2,3,2,232,7,Silver
16909.0,354.78000000000003,19,63,2,1,2,212,5,Bronze
16910.0,1508.96,545,3,3,3,3,333,9,Gold
16912.0,2343.29,104,22,3,3,3,333,9,Gold
16913.0,91.09000000000002,8,289,1,1,1,111,3,Bronze
16914.0,172.16,30,35,2,2,1,221,5,Bronze
16915.0,500.3,57,8,3,2,2,322,7,Silver
16916.0,562.41,136,23,3,3,2,332,8,Gold
16917.0,235.90000000000003,9,276,1,1,1,111,3,Bronze
16918.0,1094.3,130,49,2,3,3,233,8,Gold
16919.0,2516.35,326,155,1,3,3,133,7,Silver
16921.0,154.18,55,60,2,2,1,221,5,Bronze
16923.0,6957.58,650,11,3,3,3,333,9,Gold
16924.0,902.89,87,20,3,3,2,332,8,Gold
16926.0,230.25,14,370,1,1,1,111,3,Bronze
16927.0,186.35000000000002,6,115,1,1,1,111,3,Bronze
16928.0,2662.75,208,79,2,3,3,233,8,Gold
16929.0,1292.99,77,3,3,3,3,333,9,Gold
16930.0,366.29,53,25,2,2,2,222,6,Silver
16931.0,4554.87,886,4,3,3,3,333,9,Gold
16932.0,150.23000000000002,48,52,2,2,1,221,5,Bronze
16933.0,558.3100000000001,49,0,3,2,2,322,7,Silver
16934.0,931.03,61,54,2,2,2,222,6,Silver
16936.0,261.9,56,25,2,2,1,221,5,Bronze
16938.0,1955.23,236,8,3,3,3,333,9,Gold
16940.0,3036.38,305,51,2,3,3,233,8,Gold
16942.0,1920.01,279,12,3,3,3,333,9,Gold
16943.0,766.23,33,211,1,2,2,122,5,Bronze
16945.0,4298.2,249,21,3,3,3,333,9,Gold
16947.0,406.48,21,235,1,1,2,112,4,Bronze
16948.0,398.12,19,138,1,1,2,112,4,Bronze
16949.0,891.27,61,3,3,2,2,322,7,Silver
16950.0,870.46,42,56,2,2,2,222,6,Silver
16951.0,1281.9,87,122,1,3,3,133,7,Silver
16952.0,167.61,16,108,1,1,1,111,3,Bronze
16953.0,20.8,1,29,2,1,1,211,4,Bronze
16954.0,1428.48,54,0,3,2,3,323,8,Gold
16955.0,528.82,26,184,1,2,2,122,5,Bronze
16956.0,303.74,18,8,3,1,1,311,5,Bronze
16957.0,367.84000000000003,16,238,1,1,2,112,4,Bronze
16959.0,117.35000000000001,7,86,2,1,1,211,4,Bronze
16960.0,507.05,101,38,2,3,2,232,7,Silver
16961.0,234.17,14,115,1,1,1,111,3,Bronze
16963.0,110.55000000000001,7,186,1,1,1,111,3,Bronze
16965.0,201.19,26,226,1,2,1,121,4,Bronze
16966.0,969.9900000000001,31,7,3,2,2,322,7,Silver
16967.0,319.02,21,188,1,1,1,111,3,Bronze
16968.0,439.43,31,3,3,2,2,322,7,Silver
16969.0,641.11,42,38,2,2,2,222,6,Silver
16971.0,309.01,42,2,3,2,1,321,6,Silver
16976.0,76.80000000000001,2,266,1,1,1,111,3,Bronze
16978.0,344.33,39,77,2,2,2,222,6,Silver
16979.0,1615.65,91,3,3,3,3,333,9,Gold
16980.0,800.66,81,254,1,3,2,132,6,Silver
16982.0,384.06,22,60,2,1,2,212,5,Bronze
16983.0,1842.97,144,12,3,3,3,333,9,Gold
16984.0,4215.31,411,77,2,3,3,233,8,Gold
16985.0,3414.5800000000004,121,16,3,3,3,333,9,Gold
16986.0,97.60000000000001,3,29,2,1,1,211,4,Bronze
16987.0,1414.44,128,2,3,3,3,333,9,Gold
16988.0,126.12,7,4,3,1,1,311,5,Bronze
16989.0,454.95000000000005,12,6,3,1,2,312,6,Silver
16990.0,38.400000000000006,1,218,1,1,1,111,3,Bronze
16992.0,1625.56,95,10,3,3,3,333,9,Gold
16995.0,1.25,1,371,1,1,1,111,3,Bronze
16996.0,1207.88,41,29,2,2,3,223,7,Silver
16997.0,385.20000000000005,12,287,1,1,2,112,4,Bronze
16998.0,100.18,6,149,1,1,1,111,3,Bronze
16999.0,344.22,23,22,3,1,2,312,6,Silver
17001.0,3853.9700000000003,169,0,3,3,3,333,9,Gold
17002.0,1276.48,50,72,2,2,3,223,7,Silver
17004.0,891.1400000000001,43,45,2,2,2,222,6,Silver
17006.0,731.4300000000001,44,4,3,2,2,322,7,Silver
17007.0,863.38,53,50,2,2,2,222,6,Silver
17010.0,204.06,12,16,3,1,1,311,5,Bronze
17011.0,270.9,15,29,2,1,1,211,4,Bronze
17014.0,570.98,73,7,3,2,2,322,7,Silver
17015.0,1838.6100000000001,214,28,2,3,3,233,8,Gold
17017.0,6913.47,268,2,3,3,3,333,9,Gold
17018.0,551.7,16,40,2,1,2,212,5,Bronze
17019.0,1250.88,228,10,3,3,3,333,9,Gold
17022.0,71.0,7,30,2,1,1,211,4,Bronze
17024.0,94.65,3,44,2,1,1,211,4,Bronze
17025.0,253.25000000000003,9,60,2,1,1,211,4,Bronze
17026.0,71.55000000000001,4,184,1,1,1,111,3,Bronze
17027.0,918.1800000000001,150,78,2,3,2,232,7,Silver
17029.0,76.80000000000001,2,110,1,1,1,111,3,Bronze
17030.0,146.87,11,63,2,1,1,211,4,Bronze
17031.0,356.35,22,11,3,1,2,312,6,Silver
17033.0,609.5400000000001,28,85,2,2,2,222,6,Silver
17034.0,657.86,32,15,3,2,2,322,7,Silver
17035.0,477.53000000000003,32,245,1,2,2,122,5,Bronze
17037.0,1281.42,77,77,2,3,3,233,8,Gold
17038.0,112.4,22,29,2,1,1,211,4,Bronze
17040.0,249.33,15,137,1,1,1,111,3,Bronze
17041.0,1087.29,70,26,2,2,3,223,7,Silver
17042.0,1032.02,97,2,3,3,3,333,9,Gold
17043.0,1538.18,102,31,2,3,3,233,8,Gold
17044.0,281.45000000000005,10,8,3,1,1,311,5,Bronze
17045.0,325.29,22,112,1,1,1,111,3,Bronze
17046.0,465.02000000000004,22,156,1,1,2,112,4,Bronze
17047.0,1100.9,65,84,2,2,3,223,7,Silver
17048.0,958.08,48,114,1,2,2,122,5,Bronze
17049.0,5316.91,321,2,3,3,3,333,9,Gold
17050.0,3149.04,308,95,1,3,3,133,7,Silver
17051.0,240.89000000000001,42,193,1,2,1,121,4,Bronze
17052.0,392.49,83,27,2,3,2,232,7,Silver
17053.0,411.90000000000003,14,128,1,1,2,112,4,Bronze
17054.0,1327.88,84,27,2,3,3,233,8,Gold
17058.0,1170.03,62,81,2,2,3,223,7,Silver
17059.0,3066.47,514,29,2,3,3,233,8,Gold
17060.0,120.00000000000001,5,265,1,1,1,111,3,Bronze
17061.0,2681.51,101,73,2,3,3,233,8,Gold
17062.0,537.23,70,313,1,2,2,122,5,Bronze
17063.0,1487.69,82,8,3,3,3,333,9,Gold
17064.0,815.95,61,58,2,2,2,222,6,Silver
17065.0,38.400000000000006,1,142,1,1,1,111,3,Bronze
17068.0,4484.79,297,11,3,3,3,333,9,Gold
17069.0,2689.83,154,27,2,3,3,233,8,Gold
17070.0,304.24,62,113,1,2,1,121,4,Bronze
17071.0,2382.6800000000003,148,8,3,3,3,333,9,Gold
17073.0,1446.09,174,17,3,3,3,333,9,Gold
17075.0,832.77,80,17,3,3,2,332,8,Gold
17076.0,619.5600000000001,25,35,2,2,2,222,6,Silver
17078.0,309.8,28,35,2,2,1,221,5,Bronze
17079.0,76.80000000000001,2,77,2,1,1,211,4,Bronze
17080.0,223.02,9,21,3,1,1,311,5,Bronze
17081.0,288.91,63,24,2,2,1,221,5,Bronze
17082.0,1677.0500000000002,81,32,2,3,3,233,8,Gold
17083.0,1154.3200000000002,52,108,1,2,3,123,6,Silver
17084.0,2648.15,149,34,2,3,3,233,8,Gold
17085.0,1562.4,188,122,1,3,3,133,7,Silver
17086.0,1671.08,96,6,3,3,3,333,9,Gold
17088.0,1989.6100000000001,115,27,2,3,3,233,8,Gold
17090.0,1321.13,62,3,3,2,3,323,8,Gold
17091.0,3784.9100000000003,198,2,3,3,3,333,9,Gold
17092.0,1751.03,124,49,2,3,3,233,8,Gold
17094.0,282.5,15,317,1,1,1,111,3,Bronze
17095.0,1271.1100000000001,77,21,3,3,3,333,9,Gold
17096.0,1014.73,52,8,3,2,3,323,8,Gold
17097.0,969.52,213,1,3,3,2,332,8,Gold
17100.0,971.74,65,17,3,2,2,322,7,Silver
17101.0,1063.93,42,9,3,2,3,323,8,Gold
17102.0,25.5,1,261,1,1,1,111,3,Bronze
17105.0,665.78,90,158,1,3,2,132,6,Silver
17107.0,6703.6,419,32,2,3,3,233,8,Gold
17109.0,890.1700000000001,120,28,2,3,2,232,7,Silver
17110.0,163.29999999999998,12,164,1,1,1,111,3,Bronze
17111.0,231.61,29,46,2,2,1,221,5,Bronze
17114.0,862.52,131,5,3,3,2,332,8,Gold
17115.0,807.5,43,7,3,2,2,322,7,Silver
17117.0,116.19999999999999,9,287,1,1,1,111,3,Bronze
17118.0,157.02,10,317,1,1,1,111,3,Bronze
17119.0,620.21,38,2,3,2,2,322,7,Silver
17120.0,307.46,18,232,1,1,1,111,3,Bronze
17122.0,138.32,7,118,1,1,1,111,3,Bronze
17123.0,286.20000000000005,9,161,1,1,1,111,3,Bronze
17124.0,294.24,31,184,1,2,1,121,4,Bronze
17125.0,230.5,35,49,2,2,1,221,5,Bronze
17126.0,1002.35,250,151,1,3,3,133,7,Silver
17128.0,157.09,14,334,1,1,1,111,3,Bronze
17131.0,2291.07,134,4,3,3,3,333,9,Gold
17133.0,954.0000000000001,27,15,3,2,2,322,7,Silver
17134.0,413.2,23,106,1,1,2,112,4,Bronze
17135.0,1000.8100000000001,52,15,3,2,3,323,8,Gold
17138.0,380.5,24,275,1,1,2,112,4,Bronze
17139.0,9384.67,486,15,3,3,3,333,9,Gold
17140.0,248.92000000000002,18,246,1,1,1,111,3,Bronze
17142.0,375.0,15,238,1,1,2,112,4,Bronze
17144.0,845.37,48,0,3,2,2,322,7,Silver
17146.0,618.1800000000001,35,105,1,2,2,122,5,Bronze
17147.0,1554.79,85,22,3,3,3,333,9,Gold
17148.0,124.88,9,51,2,1,1,211,4,Bronze
17152.0,475.80000000000007,16,194,1,1,2,112,4,Bronze
17153.0,213.78,14,23,3,1,1,311,5,Bronze
17154.0,329.34,23,74,2,1,1,211,4,Bronze
17155.0,189.3,20,17,3,1,1,311,5,Bronze
17157.0,281.89,15,7,3,1,1,311,5,Bronze
17158.0,1251.6100000000001,67,31,2,2,3,223,7,Silver
17159.0,1539.83,102,21,3,3,3,333,9,Gold
17160.0,3518.03,229,30,2,3,3,233,8,Gold
17162.0,1723.71,105,28,2,3,3,233,8,Gold
17163.0,178.90000000000003,5,21,3,1,1,311,5,Bronze
17164.0,2468.3,145,32,2,3,3,233,8,Gold
17165.0,158.68,10,283,1,1,1,111,3,Bronze
17166.0,205.34,14,38,2,1,1,211,4,Bronze
17169.0,854.68,60,49,2,2,2,222,6,Silver
17171.0,223.71,16,288,1,1,1,111,3,Bronze
17172.0,305.46000000000004,16,74,2,1,1,211,4,Bronze
17173.0,2868.2700000000004,87,4,3,3,3,333,9,Gold
17174.0,59.9,4,217,1,1,1,111,3,Bronze
17175.0,1323.0900000000001,64,43,2,2,3,223,7,Silver
17176.0,262.93,15,201,1,1,1,111,3,Bronze
17179.0,703.19,80,177,1,3,2,132,6,Silver
17180.0,799.62,128,55,2,3,2,232,7,Silver
17181.0,161.20000000000002,23,56,2,1,1,211,4,Bronze
17183.0,1972.8400000000001,76,7,3,3,3,333,9,Gold
17186.0,76.80000000000001,2,46,2,1,1,211,4,Bronze
17187.0,192.55,10,226,1,1,1,111,3,Bronze
17188.0,1891.7900000000002,89,10,3,3,3,333,9,Gold
17189.0,383.75,60,105,1,2,2,122,5,Bronze
17190.0,305.99,20,58,2,1,1,211,4,Bronze
17191.0,2065.93,236,27,2,3,3,233,8,Gold
17193.0,1054.9,35,35,2,2,3,223,7,Silver
17194.0,212.67000000000002,29,273,1,2,1,121,4,Bronze
17197.0,730.96,29,29,2,2,2,222,6,Silver
17198.0,676.42,96,23,3,3,2,332,8,Gold
17201.0,263.38,38,53,2,2,1,221,5,Bronze
17203.0,2088.15,148,35,2,3,3,233,8,Gold
17204.0,1533.15,67,168,1,2,3,123,6,Silver
17205.0,328.40000000000003,13,53,2,1,1,211,4,Bronze
17206.0,197.64000000000001,7,52,2,1,1,211,4,Bronze
17211.0,2323.17,213,26,2,3,3,233,8,Gold
17212.0,119.15000000000002,4,252,1,1,1,111,3,Bronze
17213.0,2819.83,164,39,2,3,3,233,8,Gold
17214.0,1050.92,102,59,2,3,3,233,8,Gold
17217.0,86.45,9,233,1,1,1,111,3,Bronze
17218.0,1947.87,271,3,3,3,3,333,9,Gold
17219.0,114.23,25,31,2,2,1,221,5,Bronze
17220.0,3187.55,467,23,3,3,3,333,9,Gold
17221.0,296.56,62,6,3,2,1,321,6,Silver
17222.0,311.40000000000003,27,64,2,2,1,221,5,Bronze
17223.0,378.79,48,309,1,2,2,122,5,Bronze
17226.0,284.89000000000004,21,308,1,1,1,111,3,Bronze
17227.0,626.9200000000001,47,18,3,2,2,322,7,Silver
17228.0,1894.57,208,15,3,3,3,333,9,Gold
17229.0,318.76,47,95,1,2,1,121,4,Bronze
17230.0,2076.15,73,263,1,2,3,123,6,Silver
17231.0,3171.22,536,11,3,3,3,333,9,Gold
17232.0,417.77,35,2,3,2,2,322,7,Silver
17233.0,190.88,25,34,2,2,1,221,5,Bronze
17234.0,149.89000000000001,14,182,1,1,1,111,3,Bronze
17235.0,456.40000000000003,29,24,2,2,2,222,6,Silver
17236.0,902.13,105,12,3,3,2,332,8,Gold
17237.0,261.89,19,10,3,1,1,311,5,Bronze
17238.0,3716.25,555,2,3,3,3,333,9,Gold
17239.0,342.15000000000003,16,312,1,1,2,112,4,Bronze
17242.0,965.44,40,107,1,2,2,122,5,Bronze
17243.0,7205.85,394,0,3,3,3,333,9,Gold
17244.0,678.9300000000001,31,52,2,2,2,222,6,Silver
17245.0,171.45,9,204,1,1,1,111,3,Bronze
17247.0,280.09000000000003,54,14,3,2,1,321,6,Silver
17248.0,310.1,69,119,1,2,1,121,4,Bronze
17250.0,375.37,56,3,3,2,2,322,7,Silver
17251.0,269.83,37,362,1,2,1,121,4,Bronze
17252.0,348.91,86,116,1,3,2,132,6,Silver
17253.0,178.26,18,17,3,1,1,311,5,Bronze
17254.0,271.19,111,4,3,3,1,331,7,Silver
17255.0,291.48,74,40,2,3,1,231,6,Silver
17256.0,176.4,16,106,1,1,1,111,3,Bronze
17259.0,581.23,116,147,1,3,2,132,6,Silver
17262.0,289.20000000000005,12,51,2,1,1,211,4,Bronze
17263.0,63.440000000000005,23,207,1,1,1,111,3,Bronze
17265.0,550.01,122,138,1,3,2,132,6,Silver
17266.0,296.58,73,1,3,2,1,321,6,Silver
17267.0,288.1,37,126,1,2,1,121,4,Bronze
17268.0,188.60000000000002,6,107,1,1,1,111,3,Bronze
17272.0,1902.53,116,41,2,3,3,233,8,Gold
17274.0,107.82,25,34,2,2,1,221,5,Bronze
17277.0,1013.25,69,227,1,2,3,123,6,Silver
17278.0,244.49,15,240,1,1,1,111,3,Bronze
17279.0,137.13,9,57,2,1,1,211,4,Bronze
17282.0,949.4000000000001,89,129,1,3,2,132,6,Silver
17284.0,1648.03,293,59,2,3,3,233,8,Gold
17286.0,151.37,44,21,3,2,1,321,6,Silver
17287.0,1027.46,122,25,2,3,3,233,8,Gold
17288.0,1342.15,140,8,3,3,3,333,9,Gold
17289.0,859.07,105,31,2,3,2,232,7,Silver
17290.0,513.01,96,3,3,3,2,332,8,Gold
17291.0,38.400000000000006,1,307,1,1,1,111,3,Bronze
17293.0,1709.15,132,7,3,3,3,333,9,Gold
17295.0,547.0,68,28,2,2,2,222,6,Silver
17297.0,128.18,49,16,3,2,1,321,6,Silver
17298.0,445.78000000000003,30,100,1,2,2,122,5,Bronze
17299.0,627.41,55,11,3,2,2,322,7,Silver
17301.0,163.24,59,20,3,2,1,321,6,Silver
17302.0,1041.03,81,14,3,3,3,333,9,Gold
17303.0,250.04,53,360,1,2,1,121,4,Bronze
17306.0,2523.7000000000003,69,10,3,2,3,323,8,Gold
17307.0,38.400000000000006,1,364,1,1,1,111,3,Bronze
17309.0,82.75,12,94,1,1,1,111,3,Bronze
17311.0,1215.4,55,77,2,2,3,223,7,Silver
17312.0,219.50000000000003,14,138,1,1,1,111,3,Bronze
17313.0,871.8300000000002,28,17,3,2,2,322,7,Silver
17314.0,2396.69,136,24,2,3,3,233,8,Gold
17315.0,5304.47,485,0,3,3,3,333,9,Gold
17317.0,421.68000000000006,11,45,2,1,2,212,5,Bronze
17320.0,1163.22,73,99,1,2,3,123,6,Silver
17321.0,654.31,99,7,3,3,2,332,8,Gold
17323.0,918.6,199,14,3,3,2,332,8,Gold
17324.0,661.14,49,17,3,2,2,322,7,Silver
17325.0,96.8,6,279,1,1,1,111,3,Bronze
17329.0,456.15000000000003,33,13,3,2,2,322,7,Silver
17330.0,230.40000000000003,6,22,3,1,1,311,5,Bronze
17331.0,38.400000000000006,1,123,1,1,1,111,3,Bronze
17333.0,493.05,28,85,2,2,2,222,6,Silver
17334.0,273.24,12,300,1,1,1,111,3,Bronze
17337.0,2064.61,526,150,1,3,3,133,7,Silver
17338.0,6511.02,725,16,3,3,3,333,9,Gold
17339.0,195.96,9,93,1,1,1,111,3,Bronze
17340.0,9987.960000000001,424,8,3,3,3,333,9,Gold
17341.0,669.69,157,156,1,3,2,132,6,Silver
17343.0,193.64,17,354,1,1,1,111,3,Bronze
17344.0,157.62,31,45,2,2,1,221,5,Bronze
17345.0,517.29,83,14,3,3,2,332,8,Gold
17346.0,2672.7,486,3,3,3,3,333,9,Gold
17347.0,38.400000000000006,1,85,2,1,1,211,4,Bronze
17348.0,1155.4,213,14,3,3,3,333,9,Gold
17349.0,94.15,8,178,1,1,1,111,3,Bronze
17350.0,1181.16,71,7,3,2,3,323,8,Gold
17351.0,458.75000000000006,27,35,2,2,2,222,6,Silver
17353.0,307.20000000000005,8,128,1,1,1,111,3,Bronze
17354.0,493.3400000000001,16,50,2,1,2,212,5,Bronze
17356.0,178.22,19,311,1,1,1,111,3,Bronze
17357.0,316.37,44,23,3,2,1,321,6,Silver
17358.0,360.81,58,302,1,2,2,122,5,Bronze
17359.0,127.86,15,10,3,1,1,311,5,Bronze
17360.0,568.24,125,16,3,3,2,332,8,Gold
17361.0,475.0,29,48,2,2,2,222,6,Silver
17362.0,312.23,35,238,1,2,1,121,4,Bronze
17364.0,4375.08,409,0,3,3,3,333,9,Gold
17365.0,4676.0,465,12,3,3,3,333,9,Gold
17367.0,167.55,33,237,1,2,1,121,4,Bronze
17368.0,1567.3200000000002,124,22,3,3,3,333,9,Gold
17370.0,446.18,33,72,2,2,2,222,6,Silver
17371.0,409.1,86,16,3,3,2,332,8,Gold
17372.0,1337.18,251,40,2,3,3,233,8,Gold
17373.0,646.32,57,39,2,2,2,222,6,Silver
17374.0,495.77,28,218,1,2,2,122,5,Bronze
17375.0,427.7,71,189,1,2,2,122,5,Bronze
17376.0,203.2,24,70,2,1,1,211,4,Bronze
17377.0,3754.82,405,23,3,3,3,333,9,Gold
17379.0,389.71999999999997,78,10,3,3,2,332,8,Gold
17381.0,4085.3400000000006,110,8,3,3,3,333,9,Gold
17382.0,53.400000000000006,2,64,2,1,1,211,4,Bronze
17383.0,193.39000000000001,49,3,3,2,1,321,6,Silver
17384.0,160.6,15,18,3,1,1,311,5,Bronze
17385.0,256.11,45,14,3,2,1,321,6,Silver
17386.0,892.4000000000001,28,7,3,2,2,322,7,Silver
17387.0,735.21,76,19,3,3,2,332,8,Gold
17388.0,304.78000000000003,15,77,2,1,1,211,4,Bronze
17389.0,7237.900000000001,224,0,3,3,3,333,9,Gold
17391.0,115.20000000000002,3,163,1,1,1,111,3,Bronze
17392.0,417.27,56,306,1,2,2,122,5,Bronze
17394.0,86.75,4,218,1,1,1,111,3,Bronze
17396.0,1015.5000000000001,27,38,2,2,3,223,7,Silver
17397.0,661.01,89,21,3,3,2,332,8,Gold
17398.0,642.58,38,114,1,2,2,122,5,Bronze
17400.0,2054.04,206,125,1,3,3,133,7,Silver
17402.0,1226.7500000000002,59,4,3,2,3,323,8,Gold
17403.0,263.92,32,35,2,2,1,221,5,Bronze
17404.0,7062.540000000001,201,3,3,3,3,333,9,Gold
17405.0,1080.9,94,0,3,3,3,333,9,Gold
17406.0,1515.42,114,329,1,3,3,133,7,Silver
17408.0,32.65,2,162,1,1,1,111,3,Bronze
17409.0,396.25000000000006,13,184,1,1,2,112,4,Bronze
17410.0,1159.22,64,15,3,2,3,323,8,Gold
17411.0,782.14,43,11,3,2,2,322,7,Silver
17412.0,1241.26,66,2,3,2,3,323,8,Gold
17414.0,143.20000000000002,6,43,2,1,1,211,4,Bronze
17415.0,321.89,14,79,2,1,1,211,4,Bronze
17416.0,5600.1,271,29,2,3,3,233,8,Gold
17418.0,463.46000000000004,30,41,2,2,2,222,6,Silver
17419.0,4051.4700000000003,208,10,3,3,3,333,9,Gold
17420.0,597.63,30,49,2,2,2,222,6,Silver
17422.0,2022.9,135,15,3,3,3,333,9,Gold
17423.0,575.27,28,44,2,2,2,222,6,Silver
17425.0,727.37,43,18,3,2,2,322,7,Silver
17426.0,4746.78,272,3,3,3,3,333,9,Gold
17427.0,68.4,2,71,2,1,1,211,4,Bronze
17428.0,8447.83,343,0,3,3,3,333,9,Gold
17429.0,537.72,42,120,1,2,2,122,5,Bronze
17430.0,265.16,14,32,2,1,1,211,4,Bronze
17431.0,403.3,43,312,1,2,2,122,5,Bronze
17432.0,365.76,48,17,3,2,2,322,7,Silver
17433.0,303.15999999999997,54,87,2,2,1,221,5,Bronze
17434.0,2248.42,138,1,3,3,3,333,9,Gold
17436.0,208.79999999999998,9,1,3,1,1,311,5,Bronze
17438.0,398.6,19,246,1,1,2,112,4,Bronze
17440.0,132.14000000000001,8,147,1,1,1,111,3,Bronze
17442.0,2274.06,140,28,2,3,3,233,8,Gold
17443.0,38.400000000000006,1,219,1,1,1,111,3,Bronze
17444.0,2323.82,135,147,1,3,3,133,7,Silver
17446.0,120.9,9,176,1,1,1,111,3,Bronze
17447.0,539.37,36,39,2,2,2,222,6,Silver
17448.0,38.400000000000006,1,144,1,1,1,111,3,Bronze
17449.0,2535.21,278,1,3,3,3,333,9,Gold
17450.0,12734.780000000002,350,7,3,3,3,333,9,Gold
17451.0,1787.25,107,0,3,3,3,333,9,Gold
17453.0,414.72,19,17,3,1,2,312,6,Silver
17454.0,516.13,61,191,1,2,2,122,5,Bronze
17455.0,131.7,8,203,1,1,1,111,3,Bronze
17456.0,249.86,17,364,1,1,1,111,3,Bronze
17457.0,563.4100000000001,19,126,1,1,2,112,4,Bronze
17458.0,316.5,54,14,3,2,1,321,6,Silver
17459.0,657.3,111,42,2,3,2,232,7,Silver
17460.0,780.23,37,78,2,2,2,222,6,Silver
17461.0,735.82,106,22,3,3,2,332,8,Gold
17462.0,553.6800000000001,28,50,2,2,2,222,6,Silver
17463.0,1890.91,212,15,3,3,3,333,9,Gold
17464.0,220.60000000000002,9,157,1,1,1,111,3,Bronze
17466.0,763.28,41,9,3,2,2,322,7,Silver
17468.0,137.0,5,9,3,1,1,311,5,Bronze
17469.0,1877.8200000000002,90,15,3,3,3,333,9,Gold
